Altitude (m),Vitesse du vent (m/s),Masse volumique (kg/m^3)
1105.913075024262,11.975429543190854,1.0668408477857712
1105.9057476250455,11.975415430158263,1.0668418249316602
1105.8868258222938,11.975378985141385,1.0668443482542693
1105.8813348906115,11.975368409018733,1.0668450805002072
1105.8963217893615,11.975397275267301,1.066843081916023
1105.9006467517465,11.975405605499681,1.066842505159542
1105.8966440828517,11.975397896032128,1.0668430389364805
1105.8806949723512,11.975367176464193,1.0668451658368592
1105.8936571851373,11.975392143004742,1.066843437255166
1105.9012176282704,11.975406705052267,1.0668424290301783
1105.9033080413938,11.975410731345683,1.0668421502627254
1105.909998931922,11.97542361845457,1.066841257998194
1105.8966842740774,11.975397973443854,1.0668430335767678
1105.9189648348838,11.97544088726944,1.066840062350269
1105.9194475552067,11.975441817010962,1.0668399979771417
1105.8944064676762,11.975393586190194,1.0668433373343431
1105.8891192693263,11.975383402550511,1.0668440424106436
1105.8771931435913,11.975360431535535,1.0668456328252827
1105.867149750702,11.975341086676586,1.0668469721689529
1105.8784395623952,11.975362832285274,1.0668454666083504
1105.8757854830474,11.975357720211914,1.066845820544736
1105.8776328265667,11.97536127841715,1.0668455741910912
1105.8739814711735,11.975354245462889,1.0668460611199173
1105.8733869139105,11.975353100271143,1.0668461404075011
1105.8727085059509,11.9753517935717,1.0668462308770583
1105.8878585863858,11.975380974349795,1.0668442105295541
