TIME_NANOSECONDS_TAI ,truth_pos_CON_ECEF_ECEF_M[1] ,truth_pos_CON_ECEF_ECEF_M[2] ,truth_pos_CON_ECEF_ECEF_M[3] ,truth_vel_CON_ECEF_ECEF_MpS[1] ,truth_vel_CON_ECEF_ECEF_MpS[2] ,truth_vel_CON_ECEF_ECEF_MpS[3] ,truth_quat_CON2ECEF[1] ,truth_quat_CON2ECEF[2] ,truth_quat_CON2ECEF[3] ,truth_quat_CON2ECEF[4]
168.00079011917114,-1404238.875,-5331213,3347656,-162.90497428992,-611.037673197842,395.991109376825,-0.494678637380022,-0.124044397244165,0.399062802770961,0.762007160260651
169.00080037117004,-1404400.875,-5331820,3348049.75,-160.917631011,-603.130373460168,391.00495583428,-0.495670151751636,-0.12001742018018,0.395148785480129,0.764044734600967
170.00080037117004,-1404561.25,-5332419.5,3348438,-158.929408422209,-595.226083140739,386.020014356183,-0.49668253541611,-0.115982460311288,0.391194703577099,0.766042578065236
171.00081038475037,-1404719.375,-5333010.5,3348821.5,-156.92902363068,-587.341557148661,381.035406662407,-0.497730482070995,-0.111948342938571,0.387214891784936,0.767982137130238
172.00081038475037,-1404874.69824658,-5333596.00556634,3349200.939149,-154.926262810632,-579.464495427895,376.05330454817,-0.498828918787216,-0.10790171535849,0.383199960719348,0.769860194664996
173.0008203983307,-1405028.52416304,-5334171.82129063,3349574.55703108,-152.933777966844,-571.573030662331,371.071005016914,-0.499988232391451,-0.103833851509964,0.37914673557221,0.771672243416603
174.0008203983307,-1405180.50174122,-5334739.52365512,3349943.18123947,-150.942112886267,-563.682619385909,366.090633778168,-0.501196286351234,-0.0997346635367038,0.375061993019228,0.773423416013476
175.00083017349243,-1405330.47523452,-5335299.45823348,3350306.80379863,-148.95030869043,-555.791642703398,361.111558062799,-0.502427447646882,-0.0956069638956496,0.370953400946786,0.775125500957858
176.00083017349243,-1405478.45572044,-5335851.41220408,3350665.49438547,-146.957427435163,-547.902207520493,356.134426448091,-0.503668034317431,-0.0914566056897986,0.366832506451864,0.776780607566531
177.00084018707275,-1405624.43934223,-5336395.49084755,3351019.20643063,-144.965523778761,-540.013357848793,351.158944650169,-0.504905897276882,-0.0872843680543331,0.362699592192361,0.778396094162573
178.00084018707275,-1405768.43152707,-5336931.66958146,3351367.934899,-142.972214795103,-532.126739908979,346.183895597698,-0.506135882325011,-0.083089973474647,0.358552099897003,0.779976227956254
179.00085020065308,-1405910.43241583,-5337459.98110536,3351711.68455349,-140.978338302746,-524.241717962297,341.210050592153,-0.507358095503476,-0.0788722145707387,0.354389370957031,0.781521023417
180.00085020065308,-1406050.42600834,-5337980.36623604,3352050.4742622,-138.983913745356,-516.357393422239,336.238352503775,-0.508555250717679,-0.0746238831390743,0.350222448767039,0.783037080222931
181.0008602142334,-1406188.42959253,-5338492.8794052,3352384.28536322,-136.989497917238,-508.476153307581,331.267777978692,-0.509736308786615,-0.070339474664602,0.346052471045272,0.784518285746329
182.0008602142334,-1406324.44645964,-5338997.51503321,3352713.137531,-134.993747434329,-500.595863805756,326.29788391521,-0.510897569327101,-0.066016857792789,0.3418795245508,0.785966817632384
183.0008602142334,-1406458.46532877,-5339494.28343151,3353037.00867005,-132.996807106884,-492.716743058501,321.328387109926,-0.512039535642814,-0.0616653342456794,0.337702725785217,0.787381590501631
184.00087022781372,-1406590.49676382,-5339983.18188192,3353355.91301997,-130.999051009021,-484.839028713557,316.360255642634,-0.513158173249919,-0.0572776533116474,0.333523288504298,0.788764968319996
185.00087022781372,-1406720.52040071,-5340464.19555555,3353669.84845901,-128.999864671654,-476.962951881247,311.392312955737,-0.514254224647271,-0.0528480219793151,0.329337949407544,0.790117835306317
